#Number of Samples: 12
#Total Number of Reads: 44439983
#S1	/data/Food/analysis/R0602_microsupport/jamie.fitzgerald/r0937/4__krak2/_N10_Nuria_kraken_report
#S2	/data/Food/analysis/R0602_microsupport/jamie.fitzgerald/r0937/4__krak2/_N11_Nuria_kraken_report
#S3	/data/Food/analysis/R0602_microsupport/jamie.fitzgerald/r0937/4__krak2/_N12_Nuria_kraken_report
#S4	/data/Food/analysis/R0602_microsupport/jamie.fitzgerald/r0937/4__krak2/_N1_Nuria_kraken_report
#S5	/data/Food/analysis/R0602_microsupport/jamie.fitzgerald/r0937/4__krak2/_N2_Nuria_kraken_report
#S6	/data/Food/analysis/R0602_microsupport/jamie.fitzgerald/r0937/4__krak2/_N3_Nuria_kraken_report
#S7	/data/Food/analysis/R0602_microsupport/jamie.fitzgerald/r0937/4__krak2/_N4_Nuria_kraken_report
#S8	/data/Food/analysis/R0602_microsupport/jamie.fitzgerald/r0937/4__krak2/_N5_Nuria_kraken_report
#S9	/data/Food/analysis/R0602_microsupport/jamie.fitzgerald/r0937/4__krak2/_N6_Nuria_kraken_report
#S10	/data/Food/analysis/R0602_microsupport/jamie.fitzgerald/r0937/4__krak2/_N7_Nuria_kraken_report
#S11	/data/Food/analysis/R0602_microsupport/jamie.fitzgerald/r0937/4__krak2/_N8_Nuria_kraken_report
#S12	/data/Food/analysis/R0602_microsupport/jamie.fitzgerald/r0937/4__krak2/_N9_Nuria_kraken_report
#perc	tot_all	tot_lvl	1_all	1_lvl	2_all	2_lvl	3_all	3_lvl	4_all	4_lvl	5_all	5_lvl	6_all	6_lvl	7_all	7_lvl	8_all	8_lvl	9_all	9_lvl	10_all	10_lvl	11_all	11_lvl	12_all	12_lvl	lvl_type	taxid	name
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	G	1142	                Synechocystis
0.0000	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	F	1890438	              Leptolyngbyaceae
0.0000	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G	170610	                Halomicronema
0.0000	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	1209493	                  Halomicronema hongdechloris
0.0000	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S1	1641165	                    Halomicronema hongdechloris C2206
0.0000	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	P1	1301283	            Oscillatoriophycideae
0.0000	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	O	1150	              Oscillatoriales
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	F	1892249	                Cyanothecaceae
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	G	43988	                  Cyanothece
0.0000	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	F	1892254	                Oscillatoriaceae
0.0000	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G	1155738	                  Moorea
0.0000	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	1155739	                    Moorea producens
0.0000	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S1	1458985	                      Moorea producens PAL-8-15-08-1
0.0001	39	3	0	0	2	1	2	1	0	0	0	0	0	0	0	0	0	0	33	0	1	1	1	0	0	0	P	200795	        Chloroflexi
0.0001	24	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	1	0	0	0	C	292625	          Anaerolineae
0.0001	24	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	1	0	0	0	O	292629	            Anaerolineales
0.0001	24	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	1	0	0	0	F	292628	              Anaerolineaceae
0.0001	24	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	1	0	0	0	G	2019482	                Brevefilum
0.0001	24	24	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	22	22	0	0	1	1	0	0	S	1986204	                  Brevefilum fermentans
0.0000	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	C	301297	          Dehalococcoidia
0.0000	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	O	1202465	            Dehalococcoidales
0.0000	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	F	1202464	              Dehalococcoidaceae
0.0000	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	G	61434	                Dehalococcoides
0.0000	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	S	61435	                  Dehalococcoides mccartyi
0.0000	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0	S1	243164	                    Dehalococcoides mccartyi 195
0.0000	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	C	1382928	          Ardenticatenia
0.0000	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	O	1382929	            Ardenticatenales
0.0000	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	F	1382930	              Ardenticatenaceae
0.0000	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	G	1988031	                Candidatus Promineofilum
0.0000	2	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	1806508	                  Candidatus Promineofilum breve
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	C	475962	          Caldilineae
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	O	475963	            Caldilineales
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	F	475964	              Caldilineaceae
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	G	233191	                Caldilinea
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	S	133453	                  Caldilinea aerophila
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S1	926550	                    Caldilinea aerophila DSM 14535 = NBRC 104270
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	C	32061	          Chloroflexia
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	O	32064	            Chloroflexales
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	O1	1508594	              Chloroflexineae
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	F	1106	                Chloroflexaceae
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	G	1107	                  Chloroflexus
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	1108	                    Chloroflexus aurantiacus
0.0001	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	6	0	0	0	0	0	P	1297	        Deinococcus-Thermus
0.0001	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	6	0	0	0	0	0	C	188787	          Deinococci
0.0000	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	O	68933	            Thermales
0.0000	17	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	1	0	0	0	0	0	0	F	188786	              Thermaceae
0.0000	16	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	16	0	0	0	0	0	0	G	270	                Thermus
0.0000	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	O	118964	            Deinococcales
0.0000	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	F	183710	              Deinococcaceae
0.0000	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	G	1298	                Deinococcus
0.0000	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	S	55148	                  Deinococcus proteolyticus
0.0000	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	S1	693977	                    Deinococcus proteolyticus MRP
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	S	502394	                  Deinococcus gobiensis
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S1	745776	                    Deinococcus gobiensis I-0
0.4880	216845	87	165	0	1055	0	102	0	379	0	55	0	570	0	11	0	44	0	208525	86	3431	0	2174	1	334	0	D1	1783270	      FCB group
0.4877	216754	116	165	0	1055	0	102	0	379	0	55	0	570	1	11	0	44	0	208435	112	3431	1	2173	2	334	0	D2	68336	        Bacteroidetes/Chlorobi group
0.4875	216634	3686	165	0	1055	9	102	3	379	8	55	2	569	18	11	0	44	1	208319	3585	3430	36	2171	16	334	8	P	976	          Bacteroidetes
0.4786	212690	295	162	0	1037	0	95	0	359	0	49	0	531	0	5	0	29	0	204650	293	3338	1	2150	0	285	1	C	200643	            Bacteroidia
0.4779	212395	12001	162	10	1037	28	95	2	359	17	49	2	531	29	5	0	29	3	204357	11703	3337	123	2150	70	284	14	O	171549	              Bacteroidales
0.3450	153307	0	72	0	623	0	44	0	175	0	23	0	384	0	4	0	18	0	148806	0	1822	0	1193	0	143	0	F	815	                Bacteroidaceae
0.3450	153307	19153	72	10	623	55	44	1	175	24	23	3	384	79	4	0	18	2	148806	18700	1822	174	1193	94	143	11	G	816	                  Bacteroides
0.2311	102719	94192	6	5	119	114	5	5	54	48	13	11	225	208	2	2	11	9	101763	93317	266	244	170	155	85	74	S	817	                    Bacteroides fragilis
0.0125	5567	5567	1	1	1	1	0	0	3	3	2	2	13	13	0	0	2	2	5523	5523	5	5	8	8	9	9	S1	862962	                      Bacteroides fragilis 638R
0.0034	1533	1533	0	0	1	1	0	0	3	3	0	0	3	3	0	0	0	0	1512	1512	9	9	5	5	0	0	S1	295405	                      Bacteroides fragilis YCH46
0.0032	1427	1427	0	0	3	3	0	0	0	0	0	0	1	1	0	0	0	0	1411	1411	8	8	2	2	2	2	S1	272559	                      Bacteroides fragilis NCTC 9343
0.0184	8161	8161	2	2	7	7	0	0	5	5	5	5	13	13	1	1	1	1	8063	8063	27	27	15	15	22	22	S	28116	                    Bacteroides ovatus
0.0156	6939	6939	0	0	1	1	0	0	3	3	0	0	24	24	0	0	0	0	6888	6888	7	7	5	5	11	11	S	1796613	                    Bacteroides caecimuris
0.0125	5570	4387	0	0	1	0	0	0	5	4	1	0	10	5	0	0	1	1	5541	4368	2	2	7	6	2	1	S	818	                    Bacteroides thetaiotaomicron
0.0027	1183	1183	0	0	1	1	0	0	1	1	1	1	5	5	0	0	0	0	1173	1173	0	0	1	1	1	1	S1	226186	                      Bacteroides thetaiotaomicron VPI-5482
0.0076	3396	0	47	0	374	0	32	0	70	0	1	0	4	0	0	0	1	0	920	0	1175	0	768	0	4	0	S	357276	                    Bacteroides dorei
0.0076	3396	3396	47	47	374	374	32	32	70	70	1	1	4	4	0	0	1	1	920	920	1175	1175	768	768	4	4	S1	997877	                      Bacteroides dorei CL03T12C01
0.0059	2640	2640	2	2	18	18	1	1	6	6	0	0	3	3	1	1	0	0	2514	2514	57	57	38	38	0	0	S	246787	                    Bacteroides cellulosilyticus
0.0037	1654	0	0	0	0	0	0	0	2	0	0	0	7	0	0	0	0	0	1643	0	1	0	1	0	0	0	S	290053	                    Bacteroides helcogenes
0.0037	1654	1654	0	0	0	0	0	0	2	2	0	0	7	7	0	0	0	0	1643	1643	1	1	1	1	0	0	S1	693979	                      Bacteroides helcogenes P 36-108
0.0033	1447	1447	0	0	0	0	0	0	1	1	0	0	12	12	0	0	1	1	1432	1432	0	0	0	0	1	1	S	28113	                    Bacteroides heparinolyticus
0.0016	716	0	5	0	45	0	5	0	2	0	0	0	3	0	0	0	0	0	466	0	101	0	84	0	5	0	S	821	                    Bacteroides vulgatus
0.0016	716	716	5	5	45	45	5	5	2	2	0	0	3	3	0	0	0	0	466	466	101	101	84	84	5	5	S1	435590	                      Bacteroides vulgatus ATCC 8482
0.0011	496	496	0	0	0	0	0	0	3	3	0	0	2	2	0	0	0	0	481	481	6	6	3	3	1	1	S	47678	                    Bacteroides caccae
0.0006	251	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	1	0	231	0	6	0	8	0	1	0	S	376805	                    Bacteroides salanitronis
0.0006	251	251	0	0	2	2	0	0	0	0	0	0	2	2	0	0	1	1	231	231	6	6	8	8	1	1	S1	667015	                      Bacteroides salanitronis DSM 18170
0.0004	165	165	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	164	164	0	0	0	0	0	0	S	28119	                    Bacteroides zoogleoformans
0.0908	40369	185	3	0	4	0	1	0	73	0	13	0	99	1	0	0	7	1	40036	178	27	3	10	0	96	2	F	171550	                Rikenellaceae
0.0904	40155	0	3	0	4	0	1	0	73	0	13	0	98	0	0	0	6	0	39830	0	24	0	9	0	94	0	G	239759	                  Alistipes
0.0904	40155	0	3	0	4	0	1	0	73	0	13	0	98	0	0	0	6	0	39830	0	24	0	9	0	94	0	S	214856	                    Alistipes finegoldii
0.0904	40155	40155	3	3	4	4	1	1	73	73	13	13	98	98	0	0	6	6	39830	39830	24	24	9	9	94	94	S1	679935	                      Alistipes finegoldii DSM 17242
0.0001	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	1	0	0	0	G	1611681	                  Mucinivorans
0.0001	29	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	28	0	0	1	1	0	0	S	1433126	                    Mucinivorans hirudinis
0.0121	5375	0	73	0	349	0	44	0	86	0	5	0	9	0	1	0	1	0	2670	0	1285	0	824	0	28	0	F	2005519	                Barnesiellaceae
0.0121	5375	0	73	0	349	0	44	0	86	0	5	0	9	0	1	0	1	0	2670	0	1285	0	824	0	28	0	G	397864	                  Barnesiella
0.0121	5375	0	73	0	349	0	44	0	86	0	5	0	9	0	1	0	1	0	2670	0	1285	0	824	0	28	0	S	397865	                    Barnesiella viscericola
0.0121	5375	5375	73	73	349	349	44	44	86	86	5	5	9	9	1	1	1	1	2670	2670	1285	1285	824	824	28	28	S1	880074	                      Barnesiella viscericola DSM 18177
0.0009	420	0	1	0	10	0	2	0	2	0	2	0	0	0	0	0	0	0	355	0	22	0	26	0	0	0	F	1853231	                Odoribacteraceae
0.0009	420	0	1	0	10	0	2	0	2	0	2	0	0	0	0	0	0	0	355	0	22	0	26	0	0	0	G	283168	                  Odoribacter
0.0009	420	420	1	1	10	10	2	2	2	2	2	2	0	0	0	0	0	0	355	355	22	22	26	26	0	0	S	28118	                    Odoribacter splanchnicus
0.0007	329	2	3	0	23	0	1	0	3	0	4	0	1	0	0	0	0	0	212	2	56	0	25	0	1	0	F	2005525	                Tannerellaceae
0.0005	214	59	3	2	23	12	1	0	3	2	4	1	0	0	0	0	0	0	99	2	56	27	25	13	0	0	G	375288	                  Parabacteroides
0.0002	104	104	0	0	2	2	0	0	1	1	2	2	0	0	0	0	0	0	75	75	18	18	6	6	0	0	S	2025876	                    Parabacteroides sp. CT06
0.0001	51	0	1	0	9	0	1	0	0	0	1	0	0	0	0	0	0	0	22	0	11	0	6	0	0	0	S	823	                    Parabacteroides distasonis
0.0001	51	51	1	1	9	9	1	1	0	0	1	1	0	0	0	0	0	0	22	22	11	11	6	6	0	0	S1	435591	                      Parabacteroides distasonis ATCC 8503
0.0003	113	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	111	0	0	0	0	0	1	0	G	195950	                  Tannerella
0.0002	107	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	106	0	0	0	0	0	0	0	S	28112	                    Tannerella forsythia
0.0002	107	107	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	106	106	0	0	0	0	0	0	S1	1307832	                      Tannerella forsythia 3313
0.0000	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	1	1	S	712710	                    Tannerella sp. oral taxon HOT-286
0.0007	311	4	0	0	0	0	1	0	1	0	0	0	4	0	0	0	0	0	303	4	1	0	0	0	1	0	F	171551	                Porphyromonadaceae
0.0006	276	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	271	0	0	0	0	0	0	0	G	1784836	                  Fermentimonas
0.0006	276	276	0	0	0	0	0	0	1	1	0	0	4	4	0	0	0	0	271	271	0	0	0	0	0	0	S	1562970	                    Fermentimonas caenicola
0.0001	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	G	307628	                  Petrimonas
0.0001	25	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	25	0	0	0	0	0	0	S	1642646	                    Petrimonas mucosa
0.0000	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	1	0	G	836	                  Porphyromonas
0.0000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	S	28123	                    Porphyromonas asaccharolytica
0.0000	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	S1	879243	                      Porphyromonas asaccharolytica DSM 20707
0.0000	3	3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	S	837	                    Porphyromonas gingivalis
0.0006	283	0	0	0	0	0	0	0	2	0	0	0	5	0	0	0	0	0	272	0	1	0	2	0	1	0	F	171552	                Prevotellaceae
0.0006	283	43	0	0	0	0	0	0	2	1	0	0	5	1	0	0	0	0	272	41	1	0	2	0	1	0	G	838	                  Prevotella
0.0005	231	231	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	225	225	1	1	2	2	1	1	S	28131	                    Prevotella intermedia
0.0000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	S	28129	                    Prevotella denticola
0.0000	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	S1	767031	                      Prevotella denticola F0289
0.0000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	S	52227	                    Prevotella dentalis
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	S1	908937	                      Prevotella dentalis DSM 3688
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	S	839	                    Prevotella ruminicola
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S1	264731	                      Prevotella ruminicola 23
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	S	1177574	                    Prevotella jejuni
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	S	652716	                    Prevotella sp. oral taxon 299
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	S1	575614	                      Prevotella sp. oral taxon 299 str. F0039
0.0000	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	76123	                    Prevotella enoeca
0.0005	212	0	3	0	8	0	4	0	12	0	4	0	20	0	6	0	14	0	72	0	25	0	4	0	40	0	C	117743	            Flavobacteriia
0.0005	212	4	3	0	8	1	4	0	12	0	4	0	20	0	6	0	14	0	72	1	25	1	4	0	40	1	O	200644	              Flavobacteriales
0.0003	145	14	0	0	1	0	1	0	4	0	0	0	4	0	3	0	3	0	71	7	23	5	2	0	33	2	F	49546	                Flavobacteriaceae
0.0001	50	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	16	0	3	0	2	0	26	0	G	28250	                  Ornithobacterium
0.0001	50	27	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	16	0	3	0	2	0	26	26	S	28251	                    Ornithobacterium rhinotracheale
0.0001	23	23	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	16	16	3	3	2	2	0	0	S1	1401325	                      Ornithobacterium rhinotracheale ORT-UMN 88
0.0001	40	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	G	59732	                  Chryseobacterium
0.0001	40	40	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	39	39	0	0	0	0	0	0	S	1324352	                    Chryseobacterium gallinarum
0.0000	17	0	0	0	0	0	0	0	2	0	0	0	4	0	3	0	3	0	0	0	0	0	0	0	5	0	G	292691	                  Gramella
0.0000	17	0	0	0	0	0	0	0	2	0	0	0	4	0	3	0	3	0	0	0	0	0	0	0	5	0	S	411153	                    Gramella forsetii
0.0000	17	17	0	0	0	0	0	0	2	2	0	0	4	4	3	3	3	3	0	0	0	0	0	0	5	5	S1	411154	                      Gramella forsetii KT0803
0.0000	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	0	0	0	0	G	76831	                  Myroides
0.0000	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	S	76832	                    Myroides odoratimimus
0.0000	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	G	1016	                  Capnocytophaga
0.0000	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	S	1018	                    Capnocytophaga ochracea
0.0000	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0	S1	521097	                      Capnocytophaga ochracea DSM 7271
0.0000	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	0	0	0	0	G	237	                  Flavobacterium
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	2183896	                    Flavobacterium sp. HYN0056
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	2201181	                    Flavobacterium sp. MEBiC07310
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	996	                    Flavobacterium columnare
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	F1	61432	                  unclassified Flavobacteriaceae
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	531844	                    Flavobacteriaceae bacterium 3519-10
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	G	417127	                  Zunongwangia
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	S	398743	                    Zunongwangia profunda
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S1	655815	                      Zunongwangia profunda SM-A87
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	G	1013	                  Weeksella
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	S	1014	                    Weeksella virosa
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S1	865938	                      Weeksella virosa DSM 16922
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	G	1247519	                  Spongiibacterium
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	1383885	                    Spongiibacterium sp. HME9304
0.0001	62	0	3	0	6	0	3	0	8	0	4	0	16	0	3	0	10	0	0	0	1	0	2	0	6	0	O1	313602	                unclassified Flavobacteriales
0.0001	62	0	3	0	6	0	3	0	8	0	4	0	16	0	3	0	10	0	0	0	1	0	2	0	6	0	G	336809	                  Candidatus Sulcia
0.0001	62	62	3	3	6	6	3	3	8	8	4	4	16	16	3	3	10	10	0	0	1	1	2	2	6	6	S	336810	                    Candidatus Sulcia muelleri
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	F	1755828	                Ichthyobacteriaceae
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	G	1755829	                  Ichthyobacterium
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	S	242600	                    Ichthyobacterium seriolicida
0.0001	25	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	1	0	0	0	C	117747	            Sphingobacteriia
0.0001	25	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	1	0	0	0	O	200666	              Sphingobacteriales
0.0001	25	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	4	1	0	0	0	F	84566	                Sphingobacteriaceae
0.0000	20	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	2	1	0	0	0	G	28453	                  Sphingobacterium
0.0000	14	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	13	1	1	0	0	S	1010	                    Sphingobacterium mizutaii
0.0000	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	S	743722	                    Sphingobacterium sp. 21
0.0000	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G	84567	                  Pedobacter
0.0000	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	188932	                    Pedobacter cryoconitis
0.0000	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	5	0	0	0	1	0	C	768503	            Cytophagia
0.0000	18	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	1	5	1	0	0	1	0	O	768507	              Cytophagales
0.0000	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	7	0	0	0	0	0	0	F	1853232	                Hymenobacteraceae
