perc	tot_all	tot_lvl	1_all	1_lvl	2_all	2_lvl	3_all	3_lvl	4_all	4_lvl	5_all	5_lvl	6_all	6_lvl	7_all	7_lvl	8_all	8_lvl	9_all	9_lvl	10_all	10_lvl	11_all	11_lvl	12_all	12_lvl	lvl_type	taxid	name
0.0000	15	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	15	0	0	0	0	0	0	S	2292294	                  Butyricicoccus sp. AM28-25
0.0000	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0	S	2292297	                  Butyricicoccus sp. AM42-5AC
0.0000	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0	S	2292293	                  Butyricicoccus sp. AM27-36
0.0000	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0	S	2292003	                  Butyricicoccus sp. AF35-5AC
0.0000	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0	S	2292004	                  Butyricicoccus sp. AM05-1
0.0000	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	0	0	S	2292005	                  Butyricicoccus sp. AM18-35
0.0000	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	0	0	S	2292197	                  Butyricicoccus sp. AF15-40
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	S	2292302	                  Butyricicoccus sp. TM10-16AC
0.0119	5290	5290	0	0	9	9	1	1	9	9	3	3	16	16	0	0	4	4	5178	5178	52	52	18	18	0	0	S	2086584	                  Mordavella sp. Marseille-P3756
0.0052	2301	2285	0	0	2	2	0	0	3	3	0	0	6	6	0	0	2	2	2269	2253	14	14	3	3	2	2	S	154046	                  Hungatella hathewayi
0.0000	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	S1	566550	                    Hungatella hathewayi DSM 13479
0.0000	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	S1	1232451	                    Hungatella hathewayi VE202-11
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	S1	742737	                    Hungatella hathewayi WAL-18680
0.0013	577	577	0	0	0	0	0	0	2	2	0	0	2	2	0	0	0	0	570	570	3	3	0	0	0	0	S	1870991	                  Massilioclostridium coli
0.0003	144	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	144	0	0	0	0	0	0	S	2292274	                  Clostridiaceae bacterium OM08-6BH
0.0003	135	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	134	0	0	1	1	0	0	S	2305245	                  Clostridiaceae bacterium TF01-6
0.0002	79	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	79	0	0	0	0	0	0	S	2484868	                  Clostridiaceae bacterium DSM 106076
0.0000	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0	S	2292182	                  Clostridiaceae bacterium AF18-31LB
0.0000	5	5	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	1	1	S	2082193	                  Clostridiaceae bacterium 14S0207
0.0000	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	S	2291989	                  Clostridiaceae bacterium AF31-3BH
0.0000	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	S	2291990	                  Clostridiaceae bacterium AF42-6
0.0002	108	106	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	100	98	3	3	3	3	0	0	S	341220	                  Lactonifactor longoviformis
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	S1	1122155	                    Lactonifactor longoviformis DSM 17459
0.0001	37	37	1	1	0	0	0	0	1	1	0	0	0	0	6	6	1	1	25	25	3	3	0	0	0	0	S	1840217	                  Candidatus Arthromitus sp. SFB-turkey
0.0000	15	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	15	0	0	0	0	0	0	S	1798184	                  Sarcina sp. DSM 11001
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	398199	                  Proteiniclasticum ruminis
0.1274	56609	56609	8	8	5	5	5	5	117	117	21	21	145	145	5	5	29	29	56086	56086	107	107	50	50	31	31	S	1780378	                  Clostridiales bacterium CHKCI001
0.0245	10889	10889	11	11	36	36	1	1	17	17	3	3	43	43	0	0	8	8	10561	10561	133	133	57	57	19	19	S	1780379	                  Clostridiales bacterium CHKCI006
0.0064	2844	2844	0	0	0	0	0	0	1	1	0	0	6	6	0	0	0	0	2830	2830	5	5	0	0	2	2	S	1852363	                  Clostridiales bacterium Marseille-P2846
0.0050	2211	2211	3	3	3	3	1	1	6	6	0	0	6	6	1	1	1	1	2154	2154	25	25	9	9	2	2	S	2219695	                  Clostridiales bacterium Marseille-P5551
0.0030	1352	1352	0	0	1	1	0	0	3	3	0	0	4	4	0	0	5	5	1326	1326	8	8	5	5	0	0	S	2109688	                  Clostridiales bacterium CCNA10
0.0029	1273	1273	1	1	1	1	0	0	2	2	1	1	3	3	0	0	0	0	1251	1251	6	6	4	4	4	4	S	1232453	                  Clostridiales bacterium VE202-21
0.0021	923	923	0	0	0	0	0	0	1	1	0	0	3	3	0	0	1	1	907	907	7	7	2	2	2	2	S	2109689	                  Clostridiales bacterium Choco116
0.0020	892	892	0	0	0	0	1	1	0	0	1	1	2	2	0	0	0	0	884	884	3	3	1	1	0	0	S	1232457	                  Clostridiales bacterium VE202-27
0.0018	810	810	0	0	0	0	0	0	1	1	0	0	2	2	0	0	2	2	802	802	2	2	1	1	0	0	S	1232439	                  Clostridiales bacterium VE202-03
0.0003	146	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	146	0	0	0	0	0	0	S	2306574	                  Clostridiales bacterium AM23-16LB
0.0003	135	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	135	0	0	0	0	0	0	S	1898207	                  Clostridiales bacterium
0.0002	99	99	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	97	97	0	0	0	0	1	1	S	1232442	                  Clostridiales bacterium VE202-06
0.0002	86	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	83	0	0	3	3	0	0	S	1232452	                  Clostridiales bacterium VE202-14
0.0001	45	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	45	0	0	0	0	0	0	S	1232438	                  Clostridiales bacterium VE202-01
0.0001	44	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	44	0	0	0	0	0	0	S	1232443	                  Clostridiales bacterium VE202-13
0.0000	19	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	19	0	0	0	0	0	0	S	1232444	                  Clostridiales bacterium VE202-15
0.0000	12	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	11	0	0	1	1	0	0	S	1232448	                  Clostridiales bacterium VE202-07
0.0000	12	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	12	0	0	0	0	0	0	S	2292883	                  Clostridiales bacterium AF36-10
0.0000	10	10	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	8	8	1	1	0	0	0	0	S	1715004	                  Clostridiales bacterium KLE1615
0.0000	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0	S	877414	                  Clostridiales bacterium NK3B98
0.0000	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	S	1232446	                  Clostridiales bacterium VE202-18
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	S	1497955	                  Clostridiales bacterium KA00274
0.0053	2377	2377	0	0	2	2	2	2	1	1	0	0	3	3	0	0	3	3	2348	2348	9	9	7	7	2	2	S	1297617	                  Intestinimonas butyriciproducens
0.0009	380	380	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	371	371	5	5	2	2	0	0	S	1673721	                  Intestinimonas massiliensis
0.0018	791	791	0	0	0	0	1	1	0	0	0	0	4	4	0	0	0	0	783	783	2	2	1	1	0	0	S	2108523	                  Lawsonibacter asaccharolyticus
0.0001	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	S	384638	                [Bacteroides] pectinophilus
0.0001	43	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	43	0	0	0	0	0	0	S1	483218	                  [Bacteroides] pectinophilus ATCC 43243
0.0001	28	28	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	27	27	0	0	0	0	0	0	S	938289	                  Levyella massiliensis
0.0000	16	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	14	14	1	1	0	0	0	0	S	1981510	                  Monoglobus pectinilyticus
0.0021	938	938	0	0	0	0	1	1	2	2	0	0	3	3	0	0	1	1	927	927	2	2	2	2	0	0	S	2109687	                  Oscillibacter sp. PEA192
0.0018	791	791	0	0	0	0	0	0	0	0	0	0	3	3	0	0	1	1	784	784	1	1	2	2	0	0	S	1235797	                  Oscillibacter sp. 1-3
0.0007	326	326	0	0	2	2	0	0	2	2	0	0	1	1	0	0	1	1	319	319	0	0	1	1	0	0	S	1519439	                  Oscillibacter sp. ER4
0.0002	97	97	0	0	0	0	5	5	0	0	0	0	1	1	0	0	0	0	89	89	2	2	0	0	0	0	S	1855299	                  Oscillibacter sp. PC13
0.0002	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	1	0	0	0	0	0	S	351091	                  Oscillibacter valericigenes
0.0002	96	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	95	1	1	0	0	0	0	S1	693746	                    Oscillibacter valericigenes Sjm18-20
0.0001	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	S	1263547	                  Oscillibacter ruminantium
0.0001	35	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	35	0	0	0	0	0	0	S1	1007096	                    Oscillibacter ruminantium GH1
0.0000	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	S	1226322	                  Oscillibacter sp. KLE 1728
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	1226323	                  Oscillibacter sp. KLE 1745
0.0014	609	609	0	0	0	0	0	0	0	0	1	1	2	2	0	0	0	0	600	600	3	3	2	2	1	1	S	1232459	                  Oscillospiraceae bacterium VE202-24
0.0104	4639	4639	2	2	15	15	15	15	10	10	3	3	14	14	0	0	2	2	4493	4493	69	69	11	11	5	5	S	1776391	                  Romboutsia timonensis
0.0001	43	43	0	0	1	1	0	0	1	1	0	0	1	1	0	0	0	0	40	40	0	0	0	0	0	0	S	1720299	                  Romboutsia sp. MT17
0.0000	17	17	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	16	16	0	0	0	0	0	0	S	2161817	                  Romboutsia sp. Marseille-P6047
0.0000	11	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	S	1537	                  Romboutsia lituseburensis
0.0000	11	11	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	S1	1121325	                    Romboutsia lituseburensis DSM 797
0.0000	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0	S	1301100	                  [Clostridium] dakarense
0.0000	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	0	0	S	2020949	                  Romboutsia weinsteinii
0.0000	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	S	2020948	                  Romboutsia maritimum
0.0043	1931	1617	1	1	7	6	2	2	4	2	0	0	6	6	0	0	5	5	1871	1560	31	31	2	2	2	2	S	1496	                  Clostridioides difficile
0.0005	240	240	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	239	239	0	0	0	0	0	0	S1	1151426	                    Clostridioides difficile P51
0.0001	59	59	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	58	58	0	0	0	0	0	0	S1	1151410	                    Clostridioides difficile P28
0.0000	14	14	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	0	0	0	S1	1151355	                    Clostridioides difficile DA00256
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S1	1215077	                    Clostridioides difficile E9
0.0000	19	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	19	0	0	0	0	0	0	S	1219626	                  Peptostreptococcus sp. MV1
0.0000	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	0	0	S	1261	                  Peptostreptococcus anaerobius
0.0001	45	45	0	0	0	0	0	0	0	0	0	0	1	1	0	0	4	4	40	40	0	0	0	0	0	0	S	1505	                  Paeniclostridium sordellii
0.0000	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	0	0	1	1	0	0	S	1520829	                    Peptostreptococcaceae bacterium pGA-8
0.0000	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	S	1476973	                    Peptostreptococcaceae bacterium VA2
0.0000	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	0	0	S	1577792	                  Terrisporobacter othiniensis
0.0000	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	S	36841	                  Terrisporobacter glycolicus
0.0000	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	0	0	S	1871336	                  Criibacterium bergeronii
0.0000	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	S	29359	                  Asaccharospora irregularis
0.0000	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	S1	1121321	                    Asaccharospora irregularis DSM 2635
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	S	796937	                  Peptoanaerobacter stomatis
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	1629550	                  Paraclostridium benzoelyticum
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	S	143361	                  Filifactor alocis
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S1	546269	                    Filifactor alocis ATCC 35896
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	261299	                  Intestinibacter bartlettii
0.0013	560	560	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	553	553	4	4	1	1	1	1	S	2086585	                  Christensenella sp. Marseille-P3954
0.0007	321	321	0	0	2	2	0	0	1	1	0	0	2	2	0	0	0	0	310	310	5	5	0	0	1	1	S	1805714	                  Christensenella massiliensis
0.0016	699	699	0	0	0	0	0	0	1	1	0	0	3	3	0	0	0	0	686	686	7	7	2	2	0	0	S	1776384	                    Emergencia timonensis
0.0002	99	99	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	98	98	0	0	0	0	0	0	S	2507160	                    Aminipila sp. JN-39
0.0000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	S	51123	                  [Eubacterium] saphenum
0.0000	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	S1	592031	                    Eubacterium saphenum ATCC 49989
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	S	56774	                  [Eubacterium] infirmum
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	1870997	                    Ileibacterium massiliense
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	936375	                    Mogibacterium sp. CM50
0.0001	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	1	0	0	0	0	0	S	1564	                  Desulfotomaculum ruminis
0.0001	33	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	32	1	1	0	0	0	0	S1	696281	                    Desulfotomaculum ruminis DSM 2154
0.0000	12	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	12	0	0	0	0	0	0	S	2305243	                  Desulfotomaculum sp. OF05-3
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	S	59610	                  Desulfotomaculum reducens
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S1	349161	                    Desulfotomaculum reducens MI-1
0.0000	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	0	0	S	884684	                  Mageeibacillus indolicus
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	S	35825	                  Pseudobacteroides cellulosolvens
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S1	398512	                    Pseudobacteroides cellulosolvens ATCC 35603 = DSM 2933
0.0035	1570	1570	0	0	0	0	0	0	1	1	0	0	3	3	0	0	0	0	1559	1559	5	5	2	2	0	0	S	2508949	                  Candidatus Borkfalki ceftriaxensis
0.0010	443	443	1	1	0	0	0	0	0	0	0	0	2	2	0	0	2	2	434	434	3	3	1	1	0	0	S	1697795	                Clostridia bacterium UC5.1-2H11
0.0006	277	277	1	1	2	2	0	0	0	0	0	0	2	2	0	0	0	0	269	269	0	0	3	3	0	0	S	1697794	                Clostridia bacterium UC5.1-1D1
0.0004	199	199	0	0	0	0	0	0	2	2	0	0	0	0	0	0	2	2	193	193	1	1	1	1	0	0	S	1697793	                Clostridia bacterium UC5.1-1E11
0.0002	85	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	84	1	1	0	0	0	0	S	1697787	                Clostridia bacterium UC5.1-1D10
0.0001	32	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	32	0	0	0	0	0	0	S	1697792	                Clostridia bacterium UC5.1-2F7
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	S	202604	                    Moorella mulderi
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S1	1122241	                      Moorella mulderi DSM 14980
0.0889	39497	39280	3	3	72	70	9	9	80	80	11	11	77	77	4	4	23	23	38809	38598	270	267	130	129	9	9	S	29348	                  [Clostridium] spiroforme
0.0005	217	217	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	211	211	3	3	1	1	0	0	S1	428126	                    [Clostridium] spiroforme DSM 1552
0.0564	25049	25049	5	5	18	18	2	2	29	29	3	3	42	42	1	1	24	24	24791	24791	81	81	48	48	5	5	S	1965571	                  Erysipelatoclostridium sp. An173
0.0307	13630	13630	0	0	9	9	0	0	19	19	2	2	22	22	0	0	7	7	13474	13474	53	53	41	41	3	3	S	1965566	                  Erysipelatoclostridium sp. An15
0.0006	261	261	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	258	258	1	1	0	0	0	0	S	1547	                  Erysipelatoclostridium ramosum
0.0004	188	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186	110	2	0	0	0	0	0	S	1522	                  [Clostridium] innocuum
0.0002	78	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	76	2	2	0	0	0	0	S1	999413	                    [Clostridium] innocuum 2959
0.0000	16	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	16	0	0	0	0	0	0	S	69824	                  [Clostridium] cocleatum
0.0000	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	S	341225	                  [Clostridium] saccharogumia
0.0000	11	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	11	0	0	0	0	0	0	S1	1121333	                    [Clostridium] saccharogumia DSM 17460
0.0000	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	S	2293102	                  Erysipelatoclostridium sp. AM42-17
0.0712	31631	31631	1	1	2	2	1	1	31	31	5	5	62	62	2	2	20	20	31464	31464	28	28	8	8	7	7	S	1776392	                  Massiliomicrobiota timonensis
0.0058	2561	2561	1	1	2	2	1	1	4	4	0	0	3	3	0	0	4	4	2528	2528	10	10	7	7	1	1	S	1965658	                  Massiliomicrobiota sp. An80
0.0045	1992	1992	0	0	1	1	0	0	1	1	0	0	3	3	0	0	1	1	1978	1978	6	6	2	2	0	0	S	1965564	                  Massiliomicrobiota sp. An142
0.0033	1447	1447	0	0	1	1	0	0	4	4	0	0	6	6	0	0	0	0	1415	1415	11	11	10	10	0	0	S	1965540	                  Massiliomicrobiota sp. An105
0.0031	1358	1358	1	1	2	2	0	0	1	1	0	0	0	0	0	0	0	0	1341	1341	8	8	3	3	2	2	S	1965557	                  Massiliomicrobiota sp. An134
0.0122	5432	5432	2	2	10	10	2	2	7	7	0	0	2	2	0	0	4	4	5309	5309	66	66	23	23	7	7	S	2015901	                  Faecalitalea sp. Marseille-P3755
0.0015	687	442	0	0	0	0	0	0	1	1	0	0	2	2	0	0	1	1	680	437	1	0	1	0	1	1	S	39483	                  Faecalitalea cylindroides
0.0004	171	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	169	1	1	1	1	0	0	S1	717960	                    Faecalitalea cylindroides T2-87
0.0002	74	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	74	0	0	0	0	0	0	S1	649755	                    Faecalitalea cylindroides ATCC 27803
0.0100	4462	4462	1	1	1	1	0	0	3	3	0	0	6	6	1	1	1	1	4430	4430	13	13	6	6	0	0	S	1871030	                  Merdibacter massiliensis
0.0045	2016	2016	0	0	1	1	0	0	0	0	0	0	2	2	0	0	0	0	2011	2011	1	1	1	1	0	0	S	1323	                  Faecalicoccus pleomorphus
0.0012	525	525	0	0	1	1	0	0	1	1	0	0	2	2	0	0	1	1	515	515	5	5	0	0	0	0	S	658657	                    Erysipelotrichaceae bacterium 21_3
0.0008	351	351	0	0	0	0	0	0	0	0	0	0	1	1	0	0	4	4	345	345	1	1	0	0	0	0	S	457422	                    Erysipelotrichaceae bacterium 2_2_44A
0.0007	302	302	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	300	300	1	1	0	0	0	0	S	469614	                    Erysipelotrichaceae bacterium 6_1_45
0.0004	158	158	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	152	152	3	3	0	0	1	1	S	2302976	                    Erysipelotrichaceae bacterium AF19-24AC
0.0000	18	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	18	0	0	0	0	0	0	S	552396	                    Erysipelotrichaceae bacterium 5_2_54FAA
0.0000	12	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	11	1	1	0	0	0	0	S	2487118	                    Erysipelotrichaceae bacterium SG0102
0.0000	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0	S	2109692	                    Erysipelotrichaceae bacterium GAM147
0.0014	643	643	0	0	0	0	1	1	1	1	0	0	1	1	0	0	0	0	634	634	5	5	1	1	0	0	S	1903263	                  Traorella massiliensis
0.0006	270	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	264	0	3	0	0	0	0	0	S	1468449	                  Holdemania massiliensis
0.0006	270	270	0	0	1	1	0	0	0	0	1	1	1	1	0	0	0	0	264	264	3	3	0	0	0	0	S1	1211819	                    Holdemania massiliensis AP2
0.0000	15	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	13	1	1	0	0	0	0	S	61171	                  Holdemania filiformis
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S1	545696	                    Holdemania filiformis DSM 12042
0.0000	11	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	11	0	0	0	0	0	0	S	1852366	                  Holdemania sp. Marseille-P2844
0.0000	20	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	0	0	0	0	0	0	S	100884	                  Coprobacillus cateniformis
0.0000	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	S	2293057	                  Coprobacillus sp. AF09-1A
0.0000	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	S	2293080	                  Coprobacillus sp. AM32-11LB
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	2292345	                  Coprobacillus sp. AM42-12AC
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	469597	                  Coprobacillus sp. 8_2_54BFAA
0.0003	153	152	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	150	150	1	0	0	0	0	0	S	1735	                  Holdemanella biformis
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S1	518637	                    Holdemanella biformis DSM 3989
0.0002	78	78	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	77	77	0	0	0	0	0	0	S	2161814	                  Solobacterium sp. Marseille-P4301
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	102148	                  Solobacterium moorei
0.0001	43	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	42	1	1	0	0	0	0	S	2292278	                  Absiella sp. AM29-15
0.0000	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	S	31971	                  Absiella dolichum
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	S1	428127	                    Absiella dolichum DSM 3991
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	S	2291996	                  Absiella sp. AM22-9
0.0001	26	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	22	4	4	0	0	0	0	S	154288	                  Turicibacter sanguinis
0.0000	15	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	15	0	0	0	0	0	0	S	1712675	                  Turicibacter sp. H121
0.0001	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	S	1470350	                  Candidatus Stoquefichus massiliensis
